Millis,Load_Cell,Linear_Pot (scaled),Velocity,Thermocouple
5230,-11.15,1.888,-9.244
5240,-9.71,1.794,-9.442
5252,-8.40,1.692,-8.473
5263,-7.33,1.656,-3.301
5273,-6.25,1.612,-4.358
5284,-5.14,1.583,-2.641
5295,-3.93,1.583,0.000
5306,-2.32,1.569,-1.321
5316,-0.33,1.583,1.453
5327,0.68,1.620,3.301
5338,1.15,1.670,4.622
5349,1.46,1.736,5.942
5360,1.61,1.823,7.923
5370,1.85,1.917,9.442
5382,2.18,2.034,9.684
5392,2.73,2.150,11.621
5403,3.72,2.295,13.205
5413,5.91,2.433,13.800
5425,11.75,2.586,12.710
5436,21.85,2.753,15.186
5446,32.86,2.920,16.705
5457,40.78,3.109,17.167
5468,44.17,3.297,17.167
5479,46.41,3.486,17.167
5489,48.12,3.682,19.610
5500,49.71,3.878,17.827
5511,50.87,4.082,18.488
5522,51.75,4.285,18.488
5533,52.03,4.496,19.148
5543,51.95,4.692,19.610
5555,51.56,4.895,16.947
5565,50.79,5.099,20.336
5576,49.76,5.287,17.167
5586,48.25,5.484,19.610
5598,46.44,5.665,15.131
5609,44.36,5.847,16.507
5619,42.06,6.021,17.431
5630,39.53,6.174,13.866
5641,36.35,6.333,14.526
5652,33.39,6.450,10.564
5662,30.37,6.609,15.978
5673,27.41,6.711,9.244
5684,24.35,6.842,11.885
5695,21.42,6.936,8.583
5706,19.05,7.016,7.263
5716,17.08,7.074,5.810
5728,15.04,7.125,4.237
5738,12.91,7.154,2.905
5749,10.56,7.169,1.321
5760,8.29,7.176,0.660
5771,5.57,7.161,-1.321
5781,2.56,7.125,-3.631
5792,-0.20,7.074,-4.622
5804,-3.00,7.016,-4.842
5814,-5.02,6.951,-6.537
5825,-6.01,6.871,-7.263
5835,-7.31,6.762,-10.894
5847,-9.10,6.646,-9.684
5857,-11.13,6.515,-13.073
5868,-12.69,6.370,-13.205
5879,-14.06,6.210,-14.526
5890,-15.59,6.050,-14.526
5901,-16.94,5.868,-16.507
5911,-18.08,5.687,-18.157
5922,-19.16,5.491,-17.827
5933,-20.26,5.295,-17.827
5944,-21.10,5.091,-18.488
5954,-21.84,4.888,-20.336
5965,-22.67,4.685,-18.488
5977,-23.19,4.467,-18.157
5987,-23.40,4.256,-21.063
5998,-23.43,4.045,-19.148
6008,-23.41,3.835,-21.063
6020,-23.08,3.624,-17.552
6030,-22.37,3.421,-20.336
6041,-21.68,3.225,-17.827
6051,-20.92,3.036,-18.884
6063,-19.96,2.847,-15.736
